72,100,96,17,42,38,21,33,6,39,64,22,48,90,56,31,94,59,83,2,55,9,82,88,11,97,14,74,89,1,7,15,50,81,84,57,37,78,49,70,18,5,47,60,92,62,93,53,29,77,66,45,12,25,95,40,46,13,87,26,71,23,85,24,98,52,61,44,91,32,67,34,20,99,75,16,30,76,35,8,80,19,4,65,41,54,28,68,79,69,51,73,27,63,86,58,10,3,43,36
66,80,91,77,46,76,65,95,3,85,87,16,8,51,32,10,26,58,69,25,86,40,73,12,23,79,43,24,63,71,75,44,93,35,4,53,45,99,28,36,20,41,13,52,67,54,98,68,30,27,34,29,61,19,100,72,89,97,48,90,62,7,14,5,1,49,60,15,9,56,92,17,70,59,84,96,78,47,2,21,88,57,83,50,39,94,18,38,22,74,11,82,55,81,33,42,37,31,6,64
30,51,28,32,44,27,85,43,36,41,99,71,19,61,75,54,13,46,73,12,52,91,10,69,23,68,20,34,58,8,26,35,65,3,63,95,24,4,76,98,80,67,79,87,77,86,16,40,53,66,45,93,25,29,49,94,50,22,97,83,59,70,39,88,100,2,57,89,38,14,48,78,7,9,64,17,6,33,96,47,92,82,42,11,31,21,18,72,55,1,74,56,81,84,60,62,15,90,37,5
68,80,26,71,69,61,12,85,87,54,43,3,76,10,32,30,79,93,65,44,41,27,58,29,13,35,51,20,45,4,24,73,63,98,86,52,25,53,19,95,75,36,99,16,34,66,46,40,67,23,28,91,77,8,2,33,7,14,39,82,55,17,48,94,97,21,1,18,84,72,56,57,62,38,83,100,78,6,70,60,81,15,47,50,89,22,11,92,49,9,31,5,90,74,88,64,59,37,42,96
89,39,17,15,97,50,1,56,47,37,7,33,62,100,78,88,14,60,31,84,83,94,57,96,90,48,22,42,92,82,72,55,6,2,70,59,5,21,74,81,49,18,64,11,38,9,32,53,95,87,46,4,36,8,76,63,34,98,26,23,68,67,86,27,13,85,20,75,44,41,40,43,91,24,79,54,71,52,25,58,69,12,45,16,35,29,77,10,19,30,51,66,3,80,73,61,28,93,65,99
37,42,15,92,33,47,74,2,89,97,81,62,64,50,49,6,38,100,78,83,82,56,18,11,39,31,1,94,96,14,72,21,70,55,90,9,48,88,84,17,60,57,7,59,5,22,61,12,98,85,35,34,8,63,93,51,44,65,40,16,30,80,36,91,28,4,45,76,32,67,3,79,77,71,53,69,86,20,99,95,58,66,75,68,87,26,73,19,43,25,13,10,27,46,29,54,52,24,41,23
8,3,87,13,27,44,68,79,30,71,69,95,19,73,76,45,77,46,24,28,25,12,41,86,93,54,35,80,23,52,61,40,16,66,58,43,26,99,29,65,75,85,98,91,51,67,32,34,4,36,63,10,53,20,2,31,47,57,94,56,50,7,89,48,82,88,97,11,9,1,78,37,49,90,92,5,17,81,14,39,70,64,62,21,38,15,42,22,72,96,60,55,6,59,18,74,83,100,84,33
33,1,74,59,89,49,70,37,83,92,17,50,94,55,15,88,96,82,100,18,84,11,38,42,21,64,22,14,47,9,97,7,90,39,60,31,72,78,48,56,6,57,62,5,81,2,30,26,41,19,4,23,87,69,29,8,86,51,16,61,46,93,95,35,43,12,58,68,63,71,54,79,66,52,10,75,20,53,77,13,34,3,44,73,36,25,27,76,98,24,45,67,80,40,85,99,32,65,91,28
6,33,72,22,74,100,83,89,15,56,48,50,84,82,21,31,17,96,55,81,92,39,49,38,60,62,47,1,90,57,59,78,42,88,70,37,9,2,5,18,11,64,7,94,14,97,45,20,30,16,71,54,19,86,85,91,65,87,26,43,73,46,28,36,35,58,25,93,10,53,41,34,95,13,99,69,80,40,3,51,4,23,68,77,61,79,44,52,66,63,29,76,98,12,8,27,75,67,32,24
40,69,67,93,35,71,85,20,25,16,68,36,26,73,27,23,54,75,28,76,45,43,19,66,61,77,29,99,4,41,58,24,95,30,91,8,51,80,98,34,13,86,12,3,52,87,32,46,65,53,79,44,10,63,47,14,83,6,50,60,1,97,17,81,49,72,18,78,5,89,96,7,48,57,37,56,62,94,70,33,15,59,21,11,90,42,2,31,82,88,74,39,22,55,92,9,64,84,100,38
58,61,23,85,4,65,29,36,79,24,86,35,93,41,53,8,20,91,66,13,87,77,52,26,46,45,76,16,54,68,34,28,51,63,95,40,69,73,71,10,30,75,27,25,12,32,98,19,67,43,3,44,99,80,15,38,90,55,100,57,37,47,18,89,22,84,6,96,11,92,83,1,2,81,64,59,14,21,62,88,56,48,5,78,49,31,60,39,97,70,94,42,17,50,33,82,9,7,74,72
55,90,88,84,18,62,74,49,33,94,1,50,17,22,9,64,7,37,39,78,6,83,21,70,38,60,82,100,2,48,14,31,42,96,97,47,15,72,57,81,89,5,56,59,92,11,8,12,34,20,65,41,61,13,45,19,95,99,4,71,58,69,27,44,87,40,53,76,77,16,98,10,79,23,73,85,67,26,3,43,93,63,91,28,30,35,86,51,29,75,52,32,46,25,24,68,36,66,80,54
29,77,26,4,53,65,67,54,87,8,98,86,19,3,28,13,73,20,52,68,30,45,23,61,95,69,27,80,71,91,44,35,41,24,93,79,85,16,36,25,58,46,66,34,76,51,63,10,43,99,40,75,12,32,89,84,1,81,22,59,90,11,5,39,83,57,18,15,37,94,72,38,96,31,9,55,49,64,88,92,7,60,47,6,17,97,48,70,82,50,21,56,2,14,78,62,33,74,42,100
11,96,17,56,72,64,37,94,48,38,57,60,42,22,7,31,88,90,49,14,21,6,1,55,33,2,15,5,39,9,97,82,81,50,92,83,78,70,18,59,100,62,89,47,74,84,44,66,58,54,40,95,16,67,8,99,53,28,87,63,85,61,76,27,26,29,30,46,23,91,43,65,77,79,4,13,3,20,24,98,86,25,93,52,41,35,68,34,51,12,71,36,75,32,19,10,45,73,80,69
5,18,38,48,59,74,60,56,21,62,9,42,92,70,31,97,64,1,17,90,33,37,57,96,7,49,50,89,14,72,81,78,84,94,22,83,100,55,2,11,47,88,6,82,39,15,12,43,75,69,4,24,67,93,23,44,77,51,32,68,80,52,95,20,58,45,61,86,41,53,13,76,40,28,63,87,98,65,8,36,26,66,91,10,71,30,19,27,34,25,54,35,3,16,99,79,46,29,73,85
27,99,58,29,16,80,52,69,87,41,91,23,66,36,44,95,67,86,13,71,98,10,68,79,73,25,20,34,8,35,24,3,19,54,30,76,53,63,75,46,32,65,77,93,28,40,85,51,4,61,26,43,12,45,7,64,82,59,74,81,22,97,55,15,31,33,47,42,89,96,38,37,84,5,39,17,11,92,70,14,18,56,78,88,21,57,90,83,100,60,50,48,49,9,72,1,94,6,2,62
54,13,52,65,76,12,68,40,85,79,27,32,86,10,20,23,91,98,41,8,58,61,26,19,63,95,3,69,87,30,51,71,35,45,80,99,25,46,67,16,4,43,24,29,77,36,73,93,34,44,28,75,66,53,60,2,70,11,5,90,83,74,55,62,37,97,92,82,14,49,18,50,72,9,81,59,78,31,56,89,21,64,7,88,94,84,33,17,96,1,39,22,6,47,42,38,57,15,48,100
97,37,39,59,64,5,84,74,81,48,88,7,60,33,14,82,22,18,89,9,6,11,56,31,17,96,50,47,94,38,100,92,15,42,62,78,70,90,83,72,2,49,1,21,57,55,3,98,93,8,91,45,36,68,51,44,40,23,69,26,24,4,77,35,53,87,46,75,67,73,95,29,28,30,12,19,13,61,52,99,65,80,10,34,25,76,86,32,20,27,54,43,16,85,66,58,79,63,41,71
50,38,100,49,62,48,33,18,70,14,84,21,72,89,94,9,74,17,6,22,55,56,57,92,78,82,83,59,88,96,64,97,39,2,11,47,1,90,31,81,15,7,5,37,42,60,93,13,80,30,19,20,71,4,40,99,45,16,12,76,98,85,36,51,53,95,34,3,32,43,67,23,87,28,63,69,61,25,91,68,8,65,29,35,26,41,77,58,73,27,24,10,66,79,52,75,46,54,44,86
34,80,73,66,53,13,67,8,63,19,65,20,99,76,87,68,52,86,79,40,75,45,10,16,98,44,41,3,32,85,54,36,25,58,43,30,69,4,28,12,29,91,24,95,27,23,77,93,26,61,35,46,71,51,60,88,70,5,9,74,33,57,31,18,47,49,100,37,48,92,2,42,21,39,97,62,17,83,96,55,94,50,14,82,1,59,89,11,81,56,90,78,64,22,15,72,6,38,7,84
5,62,64,55,33,18,42,6,48,31,59,97,84,90,21,74,78,56,92,88,82,37,11,14,70,7,72,1,2,94,49,50,96,17,89,60,100,15,39,57,9,47,83,38,22,81,40,35,76,79,16,77,67,36,29,23,87,95,4,52,10,65,99,58,69,12,34,32,46,75,27,25,61,54,26,93,66,20,73,68,98,51,43,3,91,71,80,19,44,45,28,13,53,86,85,24,41,30,63,8
7,22,78,56,89,88,97,18,83,57,6,55,2,14,81,70,49,84,5,92,38,31,39,42,21,59,9,17,82,96,47,62,50,90,33,64,11,72,1,100,48,94,15,60,37,74,98,44,87,20,95,73,25,46,27,35,30,93,85,68,29,77,4,58,16,69,65,8,51,32,19,75,41,36,40,86,54,52,12,45,23,76,24,10,53,26,71,61,63,80,34,67,28,91,43,79,99,66,13,3
30,76,23,28,25,63,3,68,80,26,86,93,52,95,36,87,43,58,13,69,75,12,24,98,32,10,77,46,71,27,20,34,19,61,91,54,67,8,44,16,29,66,40,41,45,4,53,99,65,35,79,73,51,85,100,83,9,72,42,81,21,88,70,49,74,50,15,37,55,47,90,1,59,39,6,33,18,48,14,11,7,2,60,57,96,31,5,78,92,94,62,64,82,97,22,38,56,17,89,84
61,66,29,40,65,24,71,16,26,25,44,23,51,43,73,12,68,28,87,46,91,20,30,98,69,19,41,80,34,8,95,63,99,4,79,54,27,76,35,36,77,86,10,32,58,45,85,93,53,3,52,75,13,67,18,64,84,50,92,97,39,31,55,11,88,89,14,7,90,15,96,56,59,70,22,42,5,100,21,81,62,94,48,6,9,72,83,38,60,47,57,1,78,2,82,49,37,33,17,74
94,72,59,83,92,15,100,49,39,90,60,81,50,37,88,18,2,89,96,22,21,14,9,6,11,47,33,78,5,82,74,17,70,62,31,97,56,7,38,1,64,48,57,55,84,42,76,26,53,12,86,93,41,51,99,95,16,32,58,87,20,71,54,85,27,79,19,80,68,46,75,24,29,36,10,65,3,67,23,40,98,73,66,45,35,13,77,61,30,69,44,52,8,4,63,43,91,34,25,28
80,3,61,63,67,87,75,19,41,51,24,36,66,27,53,20,79,68,71,91,73,43,13,54,86,8,12,28,95,32,34,35,69,52,40,58,98,26,4,76,16,45,23,44,46,77,85,29,10,25,99,93,30,65,6,48,81,78,49,9,100,50,1,33,97,94,55,74,59,84,37,72,89,88,82,31,60,39,47,56,64,22,15,2,38,90,70,83,11,18,42,14,21,57,96,62,7,5,17,92
50,92,2,7,18,59,15,60,48,31,1,74,55,11,33,42,62,90,94,89,70,9,64,37,17,21,96,49,47,56,6,84,81,83,14,97,22,100,38,78,5,82,72,88,39,57,77,13,29,86,40,85,41,54,51,12,44,61,87,99,79,27,52,69,80,93,43,58,25,8,35,26,24,91,63,19,73,34,46,16,76,28,3,75,32,4,67,53,45,10,98,65,68,30,71,23,66,36,95,20
4,66,98,13,45,61,19,67,86,63,99,80,10,29,68,3,85,34,65,77,35,79,20,51,23,46,30,24,58,26,44,28,53,87,76,71,36,75,27,93,43,54,8,95,25,91,16,32,73,69,40,12,52,41,55,78,94,37,5,49,88,97,42,74,50,7,11,31,60,92,9,100,84,33,62,21,81,1,22,82,70,38,2,57,64,89,96,15,6,47,72,48,17,59,90,18,39,56,83,14
33,5,1,22,14,88,18,15,89,72,21,42,78,81,96,60,39,84,9,94,70,56,2,11,97,48,17,50,38,37,47,49,83,7,31,57,64,100,92,74,82,90,62,55,6,59,26,40,32,51,69,76,25,85,71,98,73,44,27,79,91,58,80,34,77,16,30,28,54,3,95,36,10,61,41,87,45,68,93,4,43,8,29,86,13,24,53,20,46,52,23,99,19,67,65,12,35,75,63,66
34,28,36,63,8,16,30,65,58,54,73,79,52,99,69,68,10,61,44,67,24,25,32,40,76,35,29,87,12,86,45,53,91,66,85,13,77,20,75,98,3,19,93,71,23,46,51,27,80,41,95,26,4,43,1,92,83,42,97,72,9,33,15,21,39,55,5,84,100,64,48,89,7,81,78,17,88,11,57,38,47,22,96,70,82,50,6,31,94,56,14,18,74,49,37,90,2,62,59,60
